downo,daytype,SubSystem,StartStn,EndStation,EntTime,EntTimeHHMM,ExTime,EXTimeHHMM,ZVPPT,JNYTYP,DailyCapping,FFare,DFare,RouteID,FinalProduct
2,Mon,LUL,Unstarted,Oxford Circus,0,00:00,830,13:50,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1206,20:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Wimbledon,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Canning Town,0,00:00,751,12:31,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Angel,0,00:00,1270,21:10,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1047,17:27,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,East Croydon,0,00:00,1007,16:47,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,1284,21:24,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,NR,Unstarted,Wimbledon,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Wimbledon,0,00:00,542,09:02,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,East Croydon,0,00:00,1194,19:54,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Angel,0,00:00,1213,20:13,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Angel,0,00:00,1226,20:26,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,1008,16:48,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,East Croydon,0,00:00,1241,20:41,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,510,08:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Wimbledon,0,00:00,520,08:40,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Wimbledon,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,532,08:52,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,East Croydon,0,00:00,1039,17:19,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,West Croydon,0,00:00,989,16:29,Z0405,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Wimbledon,0,00:00,1247,20:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,East Croydon,0,00:00,1066,17:46,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
5,Thu,NR,Unstarted,East Croydon,0,00:00,1313,21:53,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,NR,Unstarted,East Croydon,0,00:00,1157,19:17,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
1,Sun,NR,Unstarted,East Croydon,0,00:00,987,16:27,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,LUL,Unstarted,Borough,0,00:00,569,09:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
1,Sun,NR,Unstarted,East Croydon,0,00:00,155,02:35,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,975,16:15,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,NR,Unstarted,Romford,0,00:00,778,12:58,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,1093,18:13,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Wimbledon,0,00:00,1202,20:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Wimbledon,0,00:00,1280,21:20,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,West Croydon,0,00:00,1030,17:10,Z0405,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,1013,16:53,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,LUL,Unstarted,Baker Street,0,00:00,1202,20:02,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
3,Tue,NR,Unstarted,Sydenham SR,0,00:00,487,08:07,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Sydenham SR,0,00:00,463,07:43,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Sydenham SR,0,00:00,477,07:57,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Holborn,0,00:00,1458,24:18:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Sydenham SR,0,00:00,461,07:41,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,488,08:08,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,457,07:37,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,459,07:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,565,09:25,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,472,07:52,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Camden Town,0,00:00,374,06:14,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Uxbridge,0,00:00,908,15:08,Z0306,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Bank,0,00:00,559,09:19,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,NR,Unstarted,St Pancras International,0,00:00,525,08:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bank,0,00:00,570,09:30,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL/NR/LRC,Unstarted,Kensal Green,0,00:00,943,15:43,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1244,20:44,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,South Woodford,0,00:00,1089,18:09,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Victoria,0,00:00,1016,16:56,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
4,Wed,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1231,20:31,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Bank,0,00:00,556,09:16,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1224,20:24,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Richmond,0,00:00,546,09:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,805,13:25,Z0105,TKT,N,0,0,XX,LUL Travelcard-Period
1,Sun,NR,Unstarted,Wimbledon,0,00:00,1156,19:16,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1036,17:16,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Richmond,0,00:00,688,11:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,St Pancras International,0,00:00,519,08:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,St Pancras International,0,00:00,519,08:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,South Woodford,0,00:00,711,11:51,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1268,21:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1050,17:30,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Kings Cross,0,00:00,532,08:52,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Balham SCL,0,00:00,628,10:28,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL,Unstarted,Victoria,0,00:00,1145,19:05,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Kings Cross,0,00:00,534,08:54,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,Leyton,0,00:00,553,09:13,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Kings Cross,0,00:00,532,08:52,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL/NR,Unstarted,Ealing Broadway,0,00:00,1212,20:12,-------,PPY,N,500,500,XX,PAYG
5,Thu,NR,Unstarted,Wimbledon,0,00:00,724,12:04,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL/NR/LRC,Unstarted,Queens Park,0,00:00,1102,18:22,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Romford,0,00:00,438,07:18,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Victoria,0,00:00,1027,17:07,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1005,16:45,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Kings Cross,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Hammersmith D,0,00:00,543,09:03,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1170,19:30,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Romford,0,00:00,435,07:15,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Brixton,0,00:00,805,13:25,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,High Street Kens,0,00:00,696,11:36,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Kings Cross,0,00:00,531,08:51,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Paddington,0,00:00,521,08:41,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Romford,0,00:00,443,07:23,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1202,20:02,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Highbury,0,00:00,1254,20:54,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Paddington,0,00:00,572,09:32,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Tulse Hill,0,00:00,967,16:07,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Romford,0,00:00,436,07:16,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Romford,0,00:00,442,07:22,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Willesden Junction,0,00:00,874,14:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Marble Arch,0,00:00,1011,16:51,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Victoria,0,00:00,933,15:33,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,950,15:50,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Kings Cross,0,00:00,610,10:10,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
1,Sun,LUL,Unstarted,Acton Town,0,00:00,911,15:11,-------,PPY,N,400,400,XX,PAYG
7,Sat,LUL,Unstarted,Leyton,0,00:00,567,09:27,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Fulham Broadway,0,00:00,534,08:54,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Fulham Broadway,0,00:00,529,08:49,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Moorgate,0,00:00,1118,18:38,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Hammersmith D,0,00:00,514,08:34,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,1170,19:30,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Tottenham Court Rd,0,00:00,1040,17:20,-------,PPY,N,280,280,XX,PAYG
4,Wed,NR,Unstarted,Thornton Heath,0,00:00,1048,17:28,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1202,20:02,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL/NR,Unstarted,Ealing Broadway,0,00:00,718,11:58,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Norwood Junction SR,0,00:00,1021,17:01,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,855,14:15,-------,PPY,N,500,500,XX,PAYG
5,Thu,NR,Unstarted,Thornton Heath,0,00:00,1047,17:27,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Wimbledon,0,00:00,610,10:10,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,492,08:12,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Hammersmith D,0,00:00,514,08:34,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Woodford,0,00:00,865,14:25,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL,Unstarted,Fulham Broadway,0,00:00,591,09:51,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,659,10:59,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Tulse Hill,0,00:00,1035,17:15,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Wimbledon,0,00:00,604,10:04,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Norwood Junction SR,0,00:00,1004,16:44,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR/LRC,Unstarted,Dalston Kingsland,0,00:00,1148,19:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Oxford Circus,0,00:00,555,09:15,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Baker Street,0,00:00,679,11:19,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,London Bridge,0,00:00,632,10:32,-------,PPY,N,280,280,XX,PAYG
6,Fri,LUL,Unstarted,Oxford Circus,0,00:00,550,09:10,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Hammersmith D,0,00:00,581,09:41,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Thornton Heath,0,00:00,986,16:26,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Sydenham SR,0,00:00,601,10:01,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Hammersmith D,0,00:00,513,08:33,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL/NR,Unstarted,Kings Cross T,0,00:00,376,06:16,-------,PPY,N,400,400,XX,PAYG
4,Wed,NR,Unstarted,Balham SCL,0,00:00,769,12:49,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Balham SCL,0,00:00,860,14:20,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Kings Cross M,0,00:00,800,13:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Piccadilly Circus,0,00:00,859,14:19,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Norbury,0,00:00,1115,18:35,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1083,18:03,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,541,09:01,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR/LRC,Unstarted,Homerton,0,00:00,1238,20:38,Z0206,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Fulham Broadway,0,00:00,904,15:04,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Norbury,0,00:00,924,15:24,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1161,19:21,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,New Cross,0,00:00,426,07:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1098,18:18,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
1,Sun,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,696,11:36,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
4,Wed,NR,Unstarted,New Cross,0,00:00,435,07:15,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,New Cross,0,00:00,429,07:09,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL/NR/DLR,Unstarted,Stratford,0,00:00,743,12:23,Z0206,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR/LRC,Unstarted,Hackney Central,0,00:00,843,14:03,Z0206,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1088,18:08,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Streatham Common,0,00:00,799,13:19,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL/NR,Unstarted,Ealing Broadway,0,00:00,545,09:05,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Shepherd's Bush Und,0,00:00,542,09:02,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL/NR,Unstarted,Ealing Broadway,0,00:00,534,08:54,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Blackfriars,0,00:00,508,08:28,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,667,11:07,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Shepherd's Bush Und,0,00:00,545,09:05,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Colliers Wood,0,00:00,1187,19:47,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,East Croydon,0,00:00,1210,20:10,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,424,07:04,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Norbury,0,00:00,1114,18:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Balham SCL,0,00:00,800,13:20,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Balham SCL,0,00:00,647,10:47,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Streatham Common,0,00:00,980,16:20,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,770,12:50,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Streatham,0,00:00,1103,18:23,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,721,12:01,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Balham SCL,0,00:00,684,11:24,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Balham SCL,0,00:00,996,16:36,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,714,11:54,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1121,18:41,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Hammersmith D,0,00:00,1278,21:18,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Earls Court,0,00:00,543,09:03,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Putney Bridge,0,00:00,469,07:49,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,880,14:40,-------,PPY,N,500,500,XX,PAYG
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,934,15:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Liverpool Street,0,00:00,997,16:37,-------,PPY,N,400,400,XX,PAYG
4,Wed,NR,Unstarted,Balham SCL,0,00:00,1112,18:32,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,767,12:47,-------,PPY,N,500,500,XX,PAYG
2,Mon,LUL,Unstarted,Hammersmith D,0,00:00,726,12:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Putney Bridge,0,00:00,465,07:45,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1479,24:39:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Putney Bridge,0,00:00,462,07:42,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Waterloo,0,00:00,867,14:27,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,St James's Park,0,00:00,955,15:55,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Canary Wharf,0,00:00,850,14:10,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Earls Court,0,00:00,528,08:48,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,South Kensington,0,00:00,555,09:15,-------,PPY,N,280,280,XX,PAYG
6,Fri,LUL,Unstarted,Earls Court,0,00:00,488,08:08,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Canary Wharf,0,00:00,1006,16:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Earls Court,0,00:00,527,08:47,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bounds Green,0,00:00,436,07:16,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Warwick Avenue,0,00:00,840,14:00,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Wimbledon,0,00:00,688,11:28,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Balham SCL,0,00:00,476,07:56,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Balham SCL,0,00:00,498,08:18,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,1142,19:02,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Balham SCL,0,00:00,480,08:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,London Bridge,0,00:00,621,10:21,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Hammersmith D,0,00:00,1402,23:22,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Wimbledon,0,00:00,546,09:06,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,1291,21:31,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,LUL,Unstarted,Baker Street,0,00:00,877,14:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,549,09:09,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Russell Square,0,00:00,976,16:16,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
